14/06/30 14:39:43 INFO Configuration.deprecation: mapred.reduce.tasks is deprecated. Instead, use mapreduce.job.reduces
14/06/30 14:39:43 INFO Configuration.deprecation: mapred.min.split.size is deprecated. Instead, use mapreduce.input.fileinputformat.split.minsize
14/06/30 14:39:43 INFO Configuration.deprecation: mapred.reduce.tasks.speculative.execution is deprecated. Instead, use mapreduce.reduce.speculative
14/06/30 14:39:43 INFO Configuration.deprecation: mapred.min.split.size.per.node is deprecated. Instead, use mapreduce.input.fileinputformat.split.minsize.per.node
14/06/30 14:39:43 INFO Configuration.deprecation: mapred.input.dir.recursive is deprecated. Instead, use mapreduce.input.fileinputformat.input.dir.recursive
14/06/30 14:39:43 INFO Configuration.deprecation: mapred.min.split.size.per.rack is deprecated. Instead, use mapreduce.input.fileinputformat.split.minsize.per.rack
14/06/30 14:39:43 INFO Configuration.deprecation: mapred.max.split.size is deprecated. Instead, use mapreduce.input.fileinputformat.split.maxsize
14/06/30 14:39:43 INFO Configuration.deprecation: mapred.committer.job.setup.cleanup.needed is deprecated. Instead, use mapreduce.job.committer.setup.cleanup.needed

Logging initialized using configuration in jar:file:/usr/local/hive/lib/hive-common-0.13.0.jar!/hive-log4j.properties
hive.exec.parallel=false
hive.exec.parallel.thread.number=8
hive.exec.compress.intermediate=false
mapred.map.output.compression.codec=org.apache.hadoop.io.compress.DefaultCodec
hive.exec.compress.output=false
mapred.output.compression.codec=org.apache.hadoop.io.compress.DefaultCodec
hive.default.fileformat=TextFile
hive.optimize.mapjoin.mapreduce is undefined
hive.mapjoin.smalltable.filesize=25000000
hive.optimize.bucketmapjoin=false
hive.optimize.bucketmapjoin.sortedmerge=false
hive.auto.convert.join=true
hive.auto.convert.sortmerge.join=false
hive.auto.convert.sortmerge.join.noconditionaltask is undefined
hive.optimize.ppd=true
hive.optimize.index.filter=false
OK
Time taken: 0.589 seconds
Added resource: /home/hduser/nfs/Big-Bench/queries/q01/reducer_q1.py
hive.exec.compress.output=false
OK
Time taken: 0.071 seconds
Total jobs = 2
Launching Job 1 out of 2
Number of reduce tasks not specified. Estimated from input data size: 14
In order to change the average load for a reducer (in bytes):
  set hive.exec.reducers.bytes.per.reducer=<number>
In order to limit the maximum number of reducers:
  set hive.exec.reducers.max=<number>
In order to set a constant number of reducers:
  set mapreduce.job.reduces=<number>
Starting Job = job_1404113889176_0001, Tracking URL = http://master:8088/proxy/application_1404113889176_0001/
Kill Command = /usr/local/hadoop/bin/hadoop job  -kill job_1404113889176_0001
Hadoop job information for Stage-1: number of mappers: 52; number of reducers: 14
2014-06-30 14:40:24,209 Stage-1 map = 0%,  reduce = 0%
2014-06-30 18:56:52,825 Stage-9 map = 84%,  reduce = 10%, Cumulative CPU 360.98 sec
2014-06-30 18:56:54,892 Stage-9 map = 85%,  reduce = 10%, Cumulative CPU 361.89 sec
2014-06-30 18:57:24,795 Stage-9 map = 86%,  reduce = 10%, Cumulative CPU 386.85 sec
2014-06-30 18:57:25,831 Stage-9 map = 88%,  reduce = 10%, Cumulative CPU 387.97 sec
2014-06-30 18:57:26,861 Stage-9 map = 88%,  reduce = 11%, Cumulative CPU 388.08 sec
2014-06-30 18:57:34,094 Stage-9 map = 89%,  reduce = 11%, Cumulative CPU 392.04 sec
2014-06-30 18:57:38,231 Stage-9 map = 92%,  reduce = 11%, Cumulative CPU 399.23 sec
2014-06-30 18:57:50,630 Stage-9 map = 96%,  reduce = 11%, Cumulative CPU 412.21 sec
2014-06-30 18:57:51,664 Stage-9 map = 98%,  reduce = 12%, Cumulative CPU 413.58 sec
2014-06-30 18:57:54,756 Stage-9 map = 100%,  reduce = 12%, Cumulative CPU 416.47 sec
2014-06-30 18:57:56,833 Stage-9 map = 100%,  reduce = 16%, Cumulative CPU 417.69 sec
2014-06-30 18:57:57,860 Stage-9 map = 100%,  reduce = 25%, Cumulative CPU 420.79 sec
2014-06-30 18:58:03,028 Stage-9 map = 100%,  reduce = 26%, Cumulative CPU 427.68 sec
2014-06-30 18:58:04,059 Stage-9 map = 100%,  reduce = 32%, Cumulative CPU 431.35 sec
2014-06-30 18:58:05,095 Stage-9 map = 100%,  reduce = 40%, Cumulative CPU 434.92 sec
2014-06-30 18:58:06,135 Stage-9 map = 100%,  reduce = 46%, Cumulative CPU 437.64 sec
2014-06-30 18:58:08,212 Stage-9 map = 100%,  reduce = 58%, Cumulative CPU 444.26 sec
2014-06-30 18:58:11,332 Stage-9 map = 100%,  reduce = 59%, Cumulative CPU 446.14 sec
2014-06-30 18:58:13,403 Stage-9 map = 100%,  reduce = 71%, Cumulative CPU 451.36 sec
2014-06-30 18:58:16,506 Stage-9 map = 100%,  reduce = 75%, Cumulative CPU 454.27 sec
2014-06-30 18:58:19,598 Stage-9 map = 100%,  reduce = 100%, Cumulative CPU 466.0 sec
MapReduce Total cumulative CPU time: 7 minutes 46 seconds 0 msec
Ended Job = job_1404113889176_0011
14/06/30 18:58:24 WARN util.NativeCodeLoader: Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
14/06/30 18:58:24 WARN conf.Configuration: file:/tmp/hduser/hive_2014-06-30_18-37-47_787_910390654113951036-1/-local-10026/jobconf.xml:an attempt to override final parameter: mapreduce.job.end-notification.max.retry.interval;  Ignoring.
14/06/30 18:58:24 WARN conf.Configuration: file:/tmp/hduser/hive_2014-06-30_18-37-47_787_910390654113951036-1/-local-10026/jobconf.xml:an attempt to override final parameter: mapreduce.job.end-notification.max.attempts;  Ignoring.
14/06/30 18:58:24 INFO Configuration.deprecation: mapred.reduce.tasks is deprecated. Instead, use mapreduce.job.reduces
14/06/30 18:58:24 INFO Configuration.deprecation: mapred.min.split.size is deprecated. Instead, use mapreduce.input.fileinputformat.split.minsize
14/06/30 18:58:24 INFO Configuration.deprecation: mapred.reduce.tasks.speculative.execution is deprecated. Instead, use mapreduce.reduce.speculative
14/06/30 18:58:24 INFO Configuration.deprecation: mapred.min.split.size.per.node is deprecated. Instead, use mapreduce.input.fileinputformat.split.minsize.per.node
14/06/30 18:58:24 INFO Configuration.deprecation: mapred.input.dir.recursive is deprecated. Instead, use mapreduce.input.fileinputformat.input.dir.recursive
14/06/30 18:58:24 INFO Configuration.deprecation: mapred.min.split.size.per.rack is deprecated. Instead, use mapreduce.input.fileinputformat.split.minsize.per.rack
14/06/30 18:58:24 INFO Configuration.deprecation: mapred.max.split.size is deprecated. Instead, use mapreduce.input.fileinputformat.split.maxsize
14/06/30 18:58:24 INFO Configuration.deprecation: mapred.committer.job.setup.cleanup.needed is deprecated. Instead, use mapreduce.job.committer.setup.cleanup.needed
Execution log at: /tmp/hduser/hduser_20140630183737_db6e9334-3d5f-4d3f-85d2-44771668b8f6.log
2014-06-30 06:58:25	Starting to launch local task to process map join;	maximum memory = 514850816
2014-06-30 06:58:25	Dump the side-table into file: file:/tmp/hduser/hive_2014-06-30_18-37-47_787_910390654113951036-1/-local-10017/HashTable-Stage-20/MapJoin-mapfile41--.hashtable
2014-06-30 06:58:25	Uploaded 1 File to: file:/tmp/hduser/hive_2014-06-30_18-37-47_787_910390654113951036-1/-local-10017/HashTable-Stage-20/MapJoin-mapfile41--.hashtable (1708 bytes)
2014-06-30 06:58:25	End of local task; Time Taken: 0.701 sec.
Execution completed successfully
MapredLocal task succeeded
Launching Job 4 out of 11
Number of reduce tasks is set to 0 since there's no reduce operator
Starting Job = job_1404113889176_0012, Tracking URL = http://master:8088/proxy/application_1404113889176_0012/
Kill Command = /usr/local/hadoop/bin/hadoop job  -kill job_1404113889176_0012
Hadoop job information for Stage-20: number of mappers: 3; number of reducers: 0
2014-06-30 18:58:33,276 Stage-20 map = 0%,  reduce = 0%
2014-06-30 18:58:46,759 Stage-20 map = 75%,  reduce = 0%, Cumulative CPU 17.21 sec
2014-06-30 18:58:47,798 Stage-20 map = 83%,  reduce = 0%, Cumulative CPU 18.05 sec
2014-06-30 18:58:48,836 Stage-20 map = 100%,  reduce = 0%, Cumulative CPU 19.84 sec
MapReduce Total cumulative CPU time: 19 seconds 840 msec
Ended Job = job_1404113889176_0012
Stage-32 is selected by condition resolver.
Stage-33 is filtered out by condition resolver.
Stage-1 is filtered out by condition resolver.
14/06/30 18:58:52 WARN util.NativeCodeLoader: Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
14/06/30 18:58:52 WARN conf.Configuration: file:/tmp/hduser/hive_2014-06-30_18-37-47_787_910390654113951036-1/-local-10030/jobconf.xml:an attempt to override final parameter: mapreduce.job.end-notification.max.retry.interval;  Ignoring.
14/06/30 18:58:52 WARN conf.Configuration: file:/tmp/hduser/hive_2014-06-30_18-37-47_787_910390654113951036-1/-local-10030/jobconf.xml:an attempt to override final parameter: mapreduce.job.end-notification.max.attempts;  Ignoring.
14/06/30 18:58:52 INFO Configuration.deprecation: mapred.reduce.tasks is deprecated. Instead, use mapreduce.job.reduces
14/06/30 18:58:52 INFO Configuration.deprecation: mapred.min.split.size is deprecated. Instead, use mapreduce.input.fileinputformat.split.minsize
14/06/30 18:58:52 INFO Configuration.deprecation: mapred.reduce.tasks.speculative.execution is deprecated. Instead, use mapreduce.reduce.speculative
14/06/30 18:58:52 INFO Configuration.deprecation: mapred.min.split.size.per.node is deprecated. Instead, use mapreduce.input.fileinputformat.split.minsize.per.node
14/06/30 18:58:52 INFO Configuration.deprecation: mapred.input.dir.recursive is deprecated. Instead, use mapreduce.input.fileinputformat.input.dir.recursive
14/06/30 18:58:52 INFO Configuration.deprecation: mapred.min.split.size.per.rack is deprecated. Instead, use mapreduce.input.fileinputformat.split.minsize.per.rack
14/06/30 18:58:52 INFO Configuration.deprecation: mapred.max.split.size is deprecated. Instead, use mapreduce.input.fileinputformat.split.maxsize
14/06/30 18:58:52 INFO Configuration.deprecation: mapred.committer.job.setup.cleanup.needed is deprecated. Instead, use mapreduce.job.committer.setup.cleanup.needed
Execution log at: /tmp/hduser/hduser_20140630183737_db6e9334-3d5f-4d3f-85d2-44771668b8f6.log
2014-06-30 06:58:53	Starting to launch local task to process map join;	maximum memory = 514850816
2014-06-30 06:58:57	Dump the side-table into file: file:/tmp/hduser/hive_2014-06-30_18-37-47_787_910390654113951036-1/-local-10013/HashTable-Stage-17/MapJoin-mapfile21--.hashtable
2014-06-30 06:58:57	Uploaded 1 File to: file:/tmp/hduser/hive_2014-06-30_18-37-47_787_910390654113951036-1/-local-10013/HashTable-Stage-17/MapJoin-mapfile21--.hashtable (7595 bytes)
2014-06-30 06:58:57	End of local task; Time Taken: 4.284 sec.
Execution completed successfully
MapredLocal task succeeded
Launching Job 6 out of 11
Number of reduce tasks is set to 0 since there's no reduce operator
Starting Job = job_1404113889176_0013, Tracking URL = http://master:8088/proxy/application_1404113889176_0013/
Kill Command = /usr/local/hadoop/bin/hadoop job  -kill job_1404113889176_0013
Hadoop job information for Stage-17: number of mappers: 1; number of reducers: 0
2014-06-30 18:59:04,953 Stage-17 map = 0%,  reduce = 0%
2014-06-30 18:59:16,361 Stage-17 map = 100%,  reduce = 0%, Cumulative CPU 7.77 sec
MapReduce Total cumulative CPU time: 7 seconds 770 msec
Ended Job = job_1404113889176_0013
Stage-30 is filtered out by condition resolver.
Stage-31 is selected by condition resolver.
Stage-2 is filtered out by condition resolver.
14/06/30 18:59:20 WARN util.NativeCodeLoader: Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
14/06/30 18:59:21 WARN conf.Configuration: file:/tmp/hduser/hive_2014-06-30_18-37-47_787_910390654113951036-1/-local-10034/jobconf.xml:an attempt to override final parameter: mapreduce.job.end-notification.max.retry.interval;  Ignoring.
14/06/30 18:59:21 WARN conf.Configuration: file:/tmp/hduser/hive_2014-06-30_18-37-47_787_910390654113951036-1/-local-10034/jobconf.xml:an attempt to override final parameter: mapreduce.job.end-notification.max.attempts;  Ignoring.
14/06/30 18:59:21 INFO Configuration.deprecation: mapred.reduce.tasks is deprecated. Instead, use mapreduce.job.reduces
14/06/30 18:59:21 INFO Configuration.deprecation: mapred.min.split.size is deprecated. Instead, use mapreduce.input.fileinputformat.split.minsize
14/06/30 18:59:21 INFO Configuration.deprecation: mapred.reduce.tasks.speculative.execution is deprecated. Instead, use mapreduce.reduce.speculative
14/06/30 18:59:21 INFO Configuration.deprecation: mapred.min.split.size.per.node is deprecated. Instead, use mapreduce.input.fileinputformat.split.minsize.per.node
14/06/30 18:59:21 INFO Configuration.deprecation: mapred.input.dir.recursive is deprecated. Instead, use mapreduce.input.fileinputformat.input.dir.recursive
14/06/30 18:59:21 INFO Configuration.deprecation: mapred.min.split.size.per.rack is deprecated. Instead, use mapreduce.input.fileinputformat.split.minsize.per.rack
14/06/30 18:59:21 INFO Configuration.deprecation: mapred.max.split.size is deprecated. Instead, use mapreduce.input.fileinputformat.split.maxsize
14/06/30 18:59:21 INFO Configuration.deprecation: mapred.committer.job.setup.cleanup.needed is deprecated. Instead, use mapreduce.job.committer.setup.cleanup.needed
Execution log at: /tmp/hduser/hduser_20140630183737_db6e9334-3d5f-4d3f-85d2-44771668b8f6.log
2014-06-30 06:59:21	Starting to launch local task to process map join;	maximum memory = 514850816
2014-06-30 06:59:22	Dump the side-table into file: file:/tmp/hduser/hive_2014-06-30_18-37-47_787_910390654113951036-1/-local-10011/HashTable-Stage-15/MapJoin-mapfile10--.hashtable
2014-06-30 06:59:22	Uploaded 1 File to: file:/tmp/hduser/hive_2014-06-30_18-37-47_787_910390654113951036-1/-local-10011/HashTable-Stage-15/MapJoin-mapfile10--.hashtable (260 bytes)
2014-06-30 06:59:22	End of local task; Time Taken: 0.648 sec.
Execution completed successfully
MapredLocal task succeeded
Launching Job 8 out of 11
Number of reduce tasks is set to 0 since there's no reduce operator
Starting Job = job_1404113889176_0014, Tracking URL = http://master:8088/proxy/application_1404113889176_0014/
Kill Command = /usr/local/hadoop/bin/hadoop job  -kill job_1404113889176_0014
Hadoop job information for Stage-15: number of mappers: 1; number of reducers: 0
2014-06-30 18:59:30,829 Stage-15 map = 0%,  reduce = 0%
2014-06-30 18:59:39,149 Stage-15 map = 100%,  reduce = 0%, Cumulative CPU 4.6 sec
MapReduce Total cumulative CPU time: 4 seconds 600 msec
Ended Job = job_1404113889176_0014
Launching Job 9 out of 11
Number of reduce tasks determined at compile time: 1
In order to change the average load for a reducer (in bytes):
  set hive.exec.reducers.bytes.per.reducer=<number>
In order to limit the maximum number of reducers:
  set hive.exec.reducers.max=<number>
In order to set a constant number of reducers:
  set mapreduce.job.reduces=<number>
Starting Job = job_1404113889176_0015, Tracking URL = http://master:8088/proxy/application_1404113889176_0015/
Kill Command = /usr/local/hadoop/bin/hadoop job  -kill job_1404113889176_0015
Hadoop job information for Stage-3: number of mappers: 1; number of reducers: 1
2014-06-30 18:59:52,209 Stage-3 map = 0%,  reduce = 0%
2014-06-30 18:59:57,422 Stage-3 map = 100%,  reduce = 0%, Cumulative CPU 0.97 sec
2014-06-30 19:00:03,725 Stage-3 map = 100%,  reduce = 100%, Cumulative CPU 2.21 sec
MapReduce Total cumulative CPU time: 2 seconds 210 msec
Ended Job = job_1404113889176_0015
Moving data to: /user/hduser/benchmarks/bigbench/queryResults/q03result
Table bigbenchorc.q03result stats: [numFiles=0, numRows=0, totalSize=0, rawDataSize=0]
MapReduce Jobs Launched: 
Job 0: Map: 31  Reduce: 8   Cumulative CPU: 463.28 sec   HDFS Read: 7961365619 HDFS Write: 18609679 SUCCESS
Job 1: Map: 31  Reduce: 8   Cumulative CPU: 451.39 sec   HDFS Read: 7961365619 HDFS Write: 10215834 SUCCESS
Job 2: Map: 31  Reduce: 8   Cumulative CPU: 466.0 sec   HDFS Read: 7961365619 HDFS Write: 15971314 SUCCESS
Job 3: Map: 3   Cumulative CPU: 19.84 sec   HDFS Read: 44802446 HDFS Write: 43057477 SUCCESS
Job 4: Map: 1   Cumulative CPU: 7.77 sec   HDFS Read: 43058270 HDFS Write: 96 SUCCESS
Job 5: Map: 1   Cumulative CPU: 4.6 sec   HDFS Read: 77751870 HDFS Write: 113 SUCCESS
Job 6: Map: 1  Reduce: 1   Cumulative CPU: 2.21 sec   HDFS Read: 474 HDFS Write: 80 SUCCESS
Total MapReduce CPU Time Spent: 23 minutes 35 seconds 90 msec
OK
Time taken: 1338.574 seconds
======= q03  result =======
results in : /user/hduser/benchmarks/bigbench/queryResults/q03result
to display : hadoop fs -cat /user/hduser/benchmarks/bigbench/queryResults/q03result/*
=========================
======= q03  time =========

real	22m27.240s
user	1m23.053s
sys	0m4.808s
14/06/30 19:00:15 INFO Configuration.deprecation: mapred.reduce.tasks is deprecated. Instead, use mapreduce.job.reduces
14/06/30 19:00:15 INFO Configuration.deprecation: mapred.min.split.size is deprecated. Instead, use mapreduce.input.fileinputformat.split.minsize
14/06/30 19:00:15 INFO Configuration.deprecation: mapred.reduce.tasks.speculative.execution is deprecated. Instead, use mapreduce.reduce.speculative
14/06/30 19:00:15 INFO Configuration.deprecation: mapred.min.split.size.per.node is deprecated. Instead, use mapreduce.input.fileinputformat.split.minsize.per.node
14/06/30 19:00:15 INFO Configuration.deprecation: mapred.input.dir.recursive is deprecated. Instead, use mapreduce.input.fileinputformat.input.dir.recursive
14/06/30 19:00:15 INFO Configuration.deprecation: mapred.min.split.size.per.rack is deprecated. Instead, use mapreduce.input.fileinputformat.split.minsize.per.rack
14/06/30 19:00:15 INFO Configuration.deprecation: mapred.max.split.size is deprecated. Instead, use mapreduce.input.fileinputformat.split.maxsize
14/06/30 19:00:15 INFO Configuration.deprecation: mapred.committer.job.setup.cleanup.needed is deprecated. Instead, use mapreduce.job.committer.setup.cleanup.needed

Logging initialized using configuration in jar:file:/usr/local/hive/lib/hive-common-0.13.0.jar!/hive-log4j.properties
hive.exec.parallel=false
hive.exec.parallel.thread.number=8
hive.exec.compress.intermediate=false
mapred.map.output.compression.codec=org.apache.hadoop.io.compress.DefaultCodec
hive.exec.compress.output=false
mapred.output.compression.codec=org.apache.hadoop.io.compress.DefaultCodec
hive.default.fileformat=TextFile
hive.optimize.mapjoin.mapreduce is undefined
hive.mapjoin.smalltable.filesize=25000000
hive.optimize.bucketmapjoin=false
hive.optimize.bucketmapjoin.sortedmerge=false
hive.auto.convert.join=true
hive.auto.convert.sortmerge.join=false
hive.auto.convert.sortmerge.join.noconditionaltask is undefined
hive.optimize.ppd=true
hive.optimize.index.filter=false
OK
Time taken: 0.553 seconds
Added /home/hduser/nfs/Big-Bench/queries/Resources/bigbenchqueriesmr.jar to class path
Added resource: /home/hduser/nfs/Big-Bench/queries/Resources/bigbenchqueriesmr.jar
new de.bankmark.bigbench.queries.q10.SentimentUDF()
new de.bankmark.bigbench.queries.q10.SentimentUDF() done
OK
Time taken: 0.531 seconds
hive.exec.compress.output=false
OK
Time taken: 0.113 seconds
new de.bankmark.bigbench.queries.q10.SentimentUDF()
new de.bankmark.bigbench.queries.q10.SentimentUDF() done
initialize() de.bankmark.bigbench.queries.q10.SentimentUDF
initialize() de.bankmark.bigbench.queries.q10.SentimentUDF done
Total jobs = 3
Launching Job 1 out of 3
Number of reduce tasks is set to 0 since there's no reduce operator
Starting Job = job_1404113889176_0016, Tracking URL = http://master:8088/proxy/application_1404113889176_0016/
Kill Command = /usr/local/hadoop/bin/hadoop job  -kill job_1404113889176_0016
Hadoop job information for Stage-1: number of mappers: 3; number of reducers: 0
2014-06-30 19:00:32,379 Stage-1 map = 0%,  reduce = 0%
2014-06-30 19:01:32,725 Stage-1 map = 0%,  reduce = 0%, Cumulative CPU 153.52 sec
2014-06-30 19:02:32,901 Stage-1 map = 0%,  reduce = 0%, Cumulative CPU 331.38 sec
2014-06-30 19:03:33,664 Stage-1 map = 0%,  reduce = 0%, Cumulative CPU 508.55 sec
2014-06-30 19:03:57,771 Stage-1 map = 33%,  reduce = 0%, Cumulative CPU 582.45 sec
2014-06-30 19:04:58,639 Stage-1 map = 33%,  reduce = 0%, Cumulative CPU 686.77 sec
2014-06-30 19:05:59,334 Stage-1 map = 33%,  reduce = 0%, Cumulative CPU 785.38 sec
2014-06-30 19:07:00,238 Stage-1 map = 33%,  reduce = 0%, Cumulative CPU 884.16 sec
2014-06-30 19:07:27,107 Stage-1 map = 50%,  reduce = 0%, Cumulative CPU 926.84 sec
2014-06-30 19:07:33,580 Stage-1 map = 83%,  reduce = 0%, Cumulative CPU 937.26 sec
2014-06-30 19:08:34,600 Stage-1 map = 83%,  reduce = 0%, Cumulative CPU 998.1 sec
2014-06-30 19:09:35,140 Stage-1 map = 83%,  reduce = 0%, Cumulative CPU 1053.57 sec
2014-06-30 19:10:35,737 Stage-1 map = 83%,  reduce = 0%, Cumulative CPU 1114.33 sec
2014-06-30 19:11:36,182 Stage-1 map = 83%,  reduce = 0%, Cumulative CPU 1175.13 sec
2014-06-30 19:12:36,595 Stage-1 map = 83%,  reduce = 0%, Cumulative CPU 1236.13 sec
2014-06-30 19:13:24,428 Stage-1 map = 100%,  reduce = 0%, Cumulative CPU 1285.44 sec
MapReduce Total cumulative CPU time: 21 minutes 25 seconds 440 msec
Ended Job = job_1404113889176_0016
Stage-4 is selected by condition resolver.
Stage-3 is filtered out by condition resolver.
Stage-5 is filtered out by condition resolver.
Moving data to: hdfs://master:9000/tmp/hive-hduser/hive_2014-06-30_19-00-21_976_8634912716155101140-1/-ext-10001
Moving data to: /user/hduser/benchmarks/bigbench/queryResults/q04result
Table bigbenchorc.q04result stats: [numFiles=0, numRows=0, totalSize=0, rawDataSize=0]
MapReduce Jobs Launched: 
Job 0: Map: 3   Cumulative CPU: 1285.44 sec   HDFS Read: 472003318 HDFS Write: 358272658 SUCCESS
Total MapReduce CPU Time Spent: 21 minutes 25 seconds 440 msec
OK
Time taken: 785.084 seconds
======= q04  result =======
results in : /user/hduser/benchmarks/bigbench/queryResults/q04result
to display : hadoop fs -cat /user/hduser/benchmarks/bigbench/queryResults/q04result/*
=========================
======= q04  time =========

real	13m13.156s
user	0m41.179s
sys	0m1.404s
14/06/30 19:13:35 INFO Configuration.deprecation: mapred.reduce.tasks is deprecated. Instead, use mapreduce.job.reduces
14/06/30 19:13:35 INFO Configuration.deprecation: mapred.min.split.size is deprecated. Instead, use mapreduce.input.fileinputformat.split.minsize
14/06/30 19:13:35 INFO Configuration.deprecation: mapred.reduce.tasks.speculative.execution is deprecated. Instead, use mapreduce.reduce.speculative
14/06/30 19:13:35 INFO Configuration.deprecation: mapred.min.split.size.per.node is deprecated. Instead, use mapreduce.input.fileinputformat.split.minsize.per.node
14/06/30 19:13:35 INFO Configuration.deprecation: mapred.input.dir.recursive is deprecated. Instead, use mapreduce.input.fileinputformat.input.dir.recursive
14/06/30 19:13:35 INFO Configuration.deprecation: mapred.min.split.size.per.rack is deprecated. Instead, use mapreduce.input.fileinputformat.split.minsize.per.rack
14/06/30 19:13:35 INFO Configuration.deprecation: mapred.max.split.size is deprecated. Instead, use mapreduce.input.fileinputformat.split.maxsize
14/06/30 19:13:35 INFO Configuration.deprecation: mapred.committer.job.setup.cleanup.needed is deprecated. Instead, use mapreduce.job.committer.setup.cleanup.needed

Logging initialized using configuration in jar:file:/usr/local/hive/lib/hive-common-0.13.0.jar!/hive-log4j.properties
hive.exec.parallel=false
hive.exec.parallel.thread.number=8
hive.exec.compress.intermediate=false
mapred.map.output.compression.codec=org.apache.hadoop.io.compress.DefaultCodec
hive.exec.compress.output=false
mapred.output.compression.codec=org.apache.hadoop.io.compress.DefaultCodec
hive.default.fileformat=TextFile
hive.optimize.mapjoin.mapreduce is undefined
hive.mapjoin.smalltable.filesize=25000000
hive.optimize.bucketmapjoin=false
hive.optimize.bucketmapjoin.sortedmerge=false
hive.auto.convert.join=true
hive.auto.convert.sortmerge.join=false
hive.auto.convert.sortmerge.join.noconditionaltask is undefined
hive.optimize.ppd=true
hive.optimize.index.filter=false
OK
Time taken: 0.583 seconds
hive.exec.compress.output=false
OK
Time taken: 0.072 seconds
Total jobs = 6
Launching Job 1 out of 6
Number of reduce tasks not specified. Estimated from input data size: 12
In order to change the average load for a reducer (in bytes):
  set hive.exec.reducers.bytes.per.reducer=<number>
In order to limit the maximum number of reducers:
  set hive.exec.reducers.max=<number>
In order to set a constant number of reducers:
  set mapreduce.job.reduces=<number>
Starting Job = job_1404113889176_0017, Tracking URL = http://master:8088/proxy/application_1404113889176_0017/
Kill Command = /usr/local/hadoop/bin/hadoop job  -kill job_1404113889176_0017
Hadoop job information for Stage-1: number of mappers: 43; number of reducers: 12
2014-06-30 19:13:52,884 Stage-1 map = 0%,  reduce = 0%
2014-06-30 19:14:28,445 Stage-1 map = 1%,  reduce = 0%, Cumulative CPU 31.7 sec
2014-06-30 19:14:37,854 Stage-1 map = 5%,  reduce = 0%, Cumulative CPU 36.07 sec
2014-06-30 19:14:52,521 Stage-1 map = 6%,  reduce = 0%, Cumulative CPU 45.87 sec
2014-06-30 19:14:55,649 Stage-1 map = 14%,  reduce = 0%, Cumulative CPU 50.14 sec
2014-06-30 19:15:18,722 Stage-1 map = 15%,  reduce = 0%, Cumulative CPU 81.49 sec
2014-06-30 19:15:21,870 Stage-1 map = 17%,  reduce = 0%, Cumulative CPU 87.03 sec
2014-06-30 19:15:24,997 Stage-1 map = 19%,  reduce = 0%, Cumulative CPU 92.06 sec
2014-06-30 19:15:27,086 Stage-1 map = 23%,  reduce = 0%, Cumulative CPU 95.5 sec
2014-06-30 19:15:34,500 Stage-1 map = 24%,  reduce = 0%, Cumulative CPU 98.58 sec
2014-06-30 19:15:36,641 Stage-1 map = 25%,  reduce = 0%, Cumulative CPU 99.27 sec
2014-06-30 19:15:42,949 Stage-1 map = 26%,  reduce = 0%, Cumulative CPU 112.1 sec
2014-06-30 19:15:43,998 Stage-1 map = 27%,  reduce = 1%, Cumulative CPU 114.34 sec
2014-06-30 19:15:55,825 Stage-1 map = 29%,  reduce = 1%, Cumulative CPU 130.56 sec
2014-06-30 19:16:15,671 Stage-1 map = 31%,  reduce = 1%, Cumulative CPU 144.04 sec
2014-06-30 19:16:21,938 Stage-1 map = 32%,  reduce = 1%, Cumulative CPU 146.94 sec
2014-06-30 19:16:26,077 Stage-1 map = 33%,  reduce = 1%, Cumulative CPU 152.5 sec
2014-06-30 19:16:33,342 Stage-1 map = 34%,  reduce = 1%, Cumulative CPU 156.04 sec
2014-06-30 19:16:37,483 Stage-1 map = 36%,  reduce = 1%, Cumulative CPU 165.16 sec
